row ID,row m/z,row retention time,Component Index,Library ID,Sub-network linkout,F2_m_stom_GC6_01_56499.mzXML Peak area,F1_m_HG_GE4_01_56517.mzXML Peak area,F3_m_HG_GG1_01_56540.mzXML Peak area,F4_m_HG.3_GF3_01_56526.mzXML Peak area,F2_m_HG_GE5_01_56518.mzXML Peak area,F3_m_stom_GA2_01_56475.mzXML Peak area,F3_m_PC_RD5_01_56563.mzXML Peak area,F1_m_GI_GF6_01_56529.mzXML Peak area,F4_m_GI.1_GF7_01_56530.mzXML Peak area,F2_m_GI_GE7_01_56520.mzXML Peak area,F5_m_HG.3_GH1_01_56550.mzXML Peak area,F5_m_GI.2_GC5_01_56498.mzXML Peak area,F4_m_HG.2_GA4_01_56477.mzXML Peak area,F4_m_stom_GH6_01_56555.mzXML Peak area,F4_m_HG.1_GC1_01_56494.mzXML Peak area,F4_m_GI.4_GD7_01_56510.mzXML Peak area,F4_m_GI.2_GE2_01_56515.mzXML Peak area,F4_m_GI.3_GF2_01_56525.mzXML Peak area,F1_m_PC_RE6_01_56564.mzXML Peak area,F3_m_GI_GH4_01_56553.mzXML Peak area,F2_m_PC_RD3_01_56561.mzXML Peak area,F6_m_HG.1_GB1_01_56484.mzXML Peak area,F5_m_HG.1_GB2_01_56485.mzXML Peak area,F6_m_HG.2_GA3_01_56476.mzXML Peak area,F5_m_GI.4_GC4_01_56497.mzXML Peak area,F5_m_HG.2_GE3_01_56516.mzXML Peak area,F5_m_PC_RD4_01_56562.mzXML Peak area,F5_m_GI.3_GH2_01_56551.mzXML Peak area,F6_m_GI.4_GG3_01_56542.mzXML Peak area,F6_m_GI.1_GA8_01_56481.mzXML Peak area,F6_m_HG.3_GD1_01_56504.mzXML Peak area,F7_m_stom_GC7_01_56500.mzXML Peak area,F7_m_HG.1_GG7_01_56546.mzXML Peak area,F6_m_stom_GH5_01_56554.mzXML Peak area,F6_m_GI.3_GB3_01_56486.mzXML Peak area,F7_m_HG.3_GF1_01_56524.mzXML Peak area,F4_m_PC_RB7_01_56560.mzXML Peak area,F7_m_GI.2_GD2_01_56505.mzXML Peak area,F1_m_stom_GG4_01_56543.mzXML Peak area,F6_m_GI.3_GA7_01_56480.mzXML Peak area,F5_m_GI.1_GD6_01_56509.mzXML Peak area,extraction_blank_GF9_01_56535.mzXML Peak area,extraction_blank_GA9_01_56482.mzXML Peak area,extraction_blank_GC9_01_56502.mzXML Peak area,F8_m_stom_GA1_01_56474.mzXML Peak area,F8_m_GI.4_GA6_01_56479.mzXML Peak area,F8_m_HG.2_GH3_01_56552.mzXML Peak area,F7_m_HG.2_GE1_01_56514.mzXML Peak area,F8_m_GI.2_GG2_01_56541.mzXML Peak area,F5_m_stom_GG6_01_56545.mzXML Peak area,F6_m_PC_RB6_01_56559.mzXML Peak area,extraction_blank_GG9_01_56547.mzXML Peak area,extraction_blank_GD9_01_56512.mzXML Peak area,extraction_blank_GE9_01_56522.mzXML Peak area,extraction_blank_GF9_01_56531.mzXML Peak area,extraction_blank_GF9_01_56539.mzXML Peak area,extraction_blank_GB9_01_56492.mzXML Peak area,extraction_blank_GH9_01_56557.mzXML Peak area,F6_m_GI.2_GH7_01_56556.mzXML Peak area,F7_m_GI.1_GC2_01_56495.mzXML Peak area,F7_m_GI.4_GB5_01_56488.mzXML Peak area,F7_m_GI.3_GG5_01_56544.mzXML Peak area,extraction_blank_GH9_01_56575.mzXML Peak area,extraction_blank_GH9_01_56567.mzXML Peak area,G2_ST_M_GA9_01_56593.mzXML Peak area,G3_G3_M_GG11_01_56713.mzXML Peak area,F8_m_HG.1_GC3_01_56496.mzXML Peak area,G3_ST_M_GH9_01_56726.mzXML Peak area,G1_PC_M_RD9_01_56665.mzXML Peak area,G3_G2_M_GF10_01_56697.mzXML Peak area,F8_m_HG.3_GB4_01_56487.mzXML Peak area,F7_m_PC_RF5_01_56566.mzXML Peak area,F8_m_GI.1_GA5_01_56478.mzXML Peak area,M3_ST_M_GA7_01_56591.mzXML Peak area,M3_G3_M_GG10_01_56712.mzXML Peak area,G1_G2_M_GC8_01_56738.mzXML Peak area,M1_G3_M_GG8_01_56710.mzXML Peak area,M2_HG_M_GE8_01_56765.mzXML Peak area,G1_ST_M_GH7_01_56724.mzXML Peak area,G1_G1_M_GF8_01_56695.mzXML Peak area,G4_ST_M_GC11_01_56746.mzXML Peak area,G5_HG_M_GE7_01_56764.mzXML Peak area,G3_G1_M_GF7_01_56694.mzXML Peak area,F8_m_PC_RF4_01_56565.mzXML Peak area,M5_ST_M_GF1_01_56686.mzXML Peak area,M5_HG_M_GG2_01_56702.mzXML Peak area,M4_ST_M_GD11_01_56667.mzXML Peak area,M4_G2_M_GB5_01_56602.mzXML Peak area,M4_G3_M_GE3_01_56777.mzXML Peak area,M4_HG_M_GC2_01_56734.mzXML Peak area,G1_HG_M_GF6_01_56693.mzXML Peak area,S1_G3_M_GD6_01_56662.mzXML Peak area,G4_G1_M_GH11_01_56728.mzXML Peak area,G3_PC_M_RD7_01_56663.mzXML Peak area,G2_G1_M_GE10_01_56767.mzXML Peak area,S3_G3_M_RF4_01_56689.mzXML Peak area,S2_ST_M_GG3_01_56703.mzXML Peak area,S1_ST_M_GC5_01_56737.mzXML Peak area,S2_G3_M_GH3_01_56718.mzXML Peak area,S1_PC_M_RB2_01_56599.mzXML Peak area,S1_HG_M_GE4_01_56759.mzXML Peak area,S1_G2_M_GG4_01_56704.mzXML Peak area,M5_PC_M_RG5_01_56705.mzXML Peak area,M3_PC_M_RH8_01_56725.mzXML Peak area,M1_G1_M_GH10_01_56727.mzXML Peak area,G5_G1_M_GB9_01_56773.mzXML Peak area,S3_ST_M_GD4_01_56752.mzXML Peak area,S2_HG_M_GB3_01_56600.mzXML Peak area,S3_PC_M_RA5_01_56587.mzXML Peak area,S2_G2_M_GA6_01_56590.mzXML Peak area,S3_HG_M_GF2_01_56687.mzXML Peak area,S2_PC_M_RE2_01_56757.mzXML Peak area,M5_G2_M_GH2_01_56717.mzXML Peak area,M5_G3_M_GE5_01_56760.mzXML Peak area,M5_G1_M_GG1_01_56701.mzXML Peak area,S1_G1_M_GB6_01_56605.mzXML Peak area,S5_ST_M_GA1_01_56583.mzXML Peak area,S4_ST_M_GC1_01_56739.mzXML Peak area,S5_G3_M_RD5_01_56753.mzXML Peak area,S6_G1_M_RD3_01_56751.mzXML Peak area,S4_PC_M_RH5_01_56720.mzXML Peak area,S4_HG_M_GH4_01_56719.mzXML Peak area,S3_G2_M_2_GD2_01_56776.mzXML Peak area,S4_G3_M_GF5_01_56690.mzXML Peak area,S3_G1_M_GH1_01_56716.mzXML Peak area,S2_G1_M_GA3_01_56585.mzXML Peak area,S6_ST_M_GB1_01_56598.mzXML Peak area,G5_ST_M_GD10_01_56666.mzXML Peak area,W1_ST_M_GB7_01_56606.mzXML Peak area,W3_ST_M_GE9_01_56766.mzXML Peak area,S6_PC_M_RA4_01_56586.mzXML Peak area,W1_HG_M_GC7_01_56743.mzXML Peak area,S5_PC_M_2_RD1_01_56749.mzXML Peak area,S4_G2_M_GC3_01_56735.mzXML Peak area,S5_HG_M_GA2_01_56584.mzXML Peak area,S5_G2_M_GF3_01_56688.mzXML Peak area,S5_G1_M_GC6_01_56742.mzXML Peak area,extraction_blank_GB12_01_56604.mzXML Peak area,extraction_blank_GA12_01_56589.mzXML Peak area,extraction_blank_GC12_01_56741.mzXML Peak area,W5_ST_M_GH6_01_56723.mzXML Peak area,W4_ST_M_GG9_01_56711.mzXML Peak area,S6_G2_M_GC4_01_56736.mzXML Peak area,W2_G3_M_GF11_01_56698.mzXML Peak area,W2_G2_M_GA10_01_56594.mzXML Peak area,S6_G3_M_GE6_01_56763.mzXML Peak area,S6_HG_M_GE1_01_56756.mzXML Peak area,S4_G1_M_GB4_01_56601.mzXML Peak area,extraction_blank_GD12_01_56669.mzXML Peak area,extraction_blank_GF12_01_56700.mzXML Peak area,extraction_blank_GH12_01_56722.mzXML Peak area,extraction_blank_GA12_01_56597.mzXML Peak area,extraction_blank_GD12_01_56755.mzXML Peak area,W3_HG_M_GE11_01_56683.mzXML Peak area,W2_G1_M_GA8_01_56592.mzXML Peak area,W5_G1_M_GF9_01_56696.mzXML Peak area,W3_G3_M_GC10_01_56745.mzXML Peak area,W4_PC_M_RG7_01_56709.mzXML Peak area,W2_PC_M_RB8_01_56607.mzXML Peak area,extraction_blank_GE12_01_56685.mzXML Peak area,extraction_blank_GG12_01_56715.mzXML Peak area,extraction_blank_GF12_01_56692.mzXML Peak area,extraction_blank_GE12_01_56762.mzXML Peak area,extraction_blank_GG12_01_56707.mzXML Peak area,extraction_blank_GC12_01_56748.mzXML Peak area,W5_PC_M_RG6_01_56708.mzXML Peak area,extraction_blank_GH12_01_56730.mzXML Peak area,M1_ST_M_GG2_01_56829.mzXML Peak area,G1_G3_M_GB4_01_56796.mzXML Peak area,M2_G3_M_GD5_01_56814.mzXML Peak area,G2_HG_M_GC5_01_56804.mzXML Peak area,G4_G3_M_GF3_01_56824.mzXML Peak area,W4_G2_M_GD8_01_56664.mzXML Peak area,W3_PC_M_RC9_01_56744.mzXML Peak area,W5_G2_M_GA11_01_56595.mzXML Peak area,W4_G1_M_GB10_01_56774.mzXML Peak area,M2_ST_M_GA4_01_56786.mzXML Peak area,G5_G3_M_GD4_01_56810.mzXML Peak area,G4_G2_M_GH4_01_56837.mzXML Peak area,G5_G2_M_GG1_01_56828.mzXML Peak area,G2_G3_M_GD1_01_56807.mzXML Peak area,G2_G2_M_GG4_01_56831.mzXML Peak area,G4_HG_M_GA5_01_56787.mzXML Peak area,G3_HG_M_GE4_01_56818.mzXML Peak area,G2_PC_M_GA2_01_56784.mzXML Peak area,W3_G2_M_GB11_01_56775.mzXML Peak area,G4_PC_M_GA3_01_56785.mzXML Peak area,extraction_blank_GC6_01_56806.mzXML Peak area,M1_G2_M_GD3_01_56809.mzXML Peak area,W2_ST_M_GB2_01_56794.mzXML Peak area,M3_G2_M_GA1_01_56783.mzXML Peak area,W1_G3_M_GH2_01_56835.mzXML Peak area,M3_HG_M_GC4_01_56803.mzXML Peak area,M1_HG_M_GF4_01_56825.mzXML Peak area,M2_PC_M_GE3_01_56817.mzXML Peak area,M2_G2_M_GD2_01_56808.mzXML Peak area,M1_PC_M_GF2_01_56823.mzXML Peak area,M3_G1_M_GC2_01_56801.mzXML Peak area,extraction_blank_GG5_01_56833.mzXML Peak area,extraction_blank_GB6_01_56799.mzXML Peak area,extraction_blank_GH5_01_56838.mzXML Peak area,extraction_blank_GF5_01_56827.mzXML Peak area,extraction_blank_GD6_01_56813.mzXML Peak area,W1_PC_M_GE5_01_56819.mzXML Peak area,M4_PC_M_GH3_01_56836.mzXML Peak area,W2_HG_M_GB1_01_56793.mzXML Peak area,M4_G1_M_GE1_01_56815.mzXML Peak area,W1_G2_M_GG3_01_56830.mzXML Peak area,extraction_blank_GE6_01_56821.mzXML Peak area,W5_HG_M_GH1_01_56834.mzXML Peak area,M2_G1_M_GE2_01_56816.mzXML Peak area,W4_HG_M_GB3_01_56795.mzXML Peak area,W5_G3_M_GF1_01_56822.mzXML Peak area,W1_G1_M_GC1_01_56800.mzXML Peak area,W3_G1_M_GC3_01_56802.mzXML Peak area,W4_G3_M_GB5_01_56797.mzXML Peak area
302,281.070993,0.63892,68,N/A,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=68&task=3022654074164039a5c62cf318fe3124&show=true,0,0,0,158092.707,0,0,0,0,0,0,281233.365,82418.834,78495.245,0,84814.2785,84665.137,64330.3075,96105.9635,0,0,0,0,0,0,106903.8915,0,0,125854.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,281.2479853,8.174789444,-1,N/A,This Node is a Singleton,0,0,0,87593.308,0,0,0,61637.1145,1147463.505,0,0,464087.9305,142224.706,0,130570.1995,278178.9635,541638.7005,386341.778,0,0,0,0,162848.234,0,358217.4415,178940.676,224791.4085,414876.839,0,0,0,0,0,0,0,0,310330.106,135606.6815,0,0,1012162.607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65970.6025,114946.4045,0,0,0,0,0,0,0,0,0,0,35796.4785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59057.414,0,0,0,0,0,0,0,0,0,27160.379,0,0,0,0,0,106980.5605,0,0,0,0,0,0,0,92030.523,0,66960.8335,94685.2945,0,0,0,0,0,65533.8305,0,0,0,0,149971.6865,0,0,0,0,0,0,0,80845.7515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50837.7245,0,0,0
304,427.2126184,3.1602375,273,N/A,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=273&task=3022654074164039a5c62cf318fe3124&show=true,0,0,0,86229.043,0,0,0,0,0,0,81275.9805,87107.7955,124074.4545,0,77605.4835,117816.8485,48027.7995,71772.955,85727.7555,0,47655.6745,0,153675.8845,0,159170.1485,162036.913,0,128202.9435,0,0,0,0,0,0,0,0,0,0,0,73307.9435,38385.11,0,0,0,0,0,0,0,0,0,84568.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73278.732,0,0,0,0,0,0,0,0,0,45845.8315,80686.602,0,0,0,0,0,0,0,0,0,86575.929,0,0,0,0,0,0,0,0,0,151442.1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163485.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172290.756,123302.273,0,0,0,0,0,0,65371.273,0,0,0,0,0,0,59183.6705,144959.2615,0,0,0,0,0,0,0,0,0,0,0,0,24412.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23701.41,0,0,0,0,0,0,210691.19,0,0,0,0,92209.7745
305,407.2361794,3.466645833,-1,N/A,This Node is a Singleton,0,0,0,100096.6205,0,234793.3695,0,0,0,0,103356.4,177907.9355,179892.463,0,125039.527,240073.878,110588.821,187712.6825,0,0,0,0,177462.835,0,233073.053,181427.0915,0,226714.9295,0,0,0,0,0,0,0,0,0,0,0,0,391262.457,0,0,0,0,0,0,0,0,50887.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17685.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57183.195,0,0,0,0,0,0,0,0,0,138678.3215,0,0,31799.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125889.557,0,0,0,0,0
306,204.0863019,0.654021333,137,N/A,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=137&task=3022654074164039a5c62cf318fe3124&show=true,0,0,0,58515.096,0,0,0,0,84017.8755,0,0,0,0,0,37552.8915,126942.4445,0,96377.407,0,0,0,0,0,0,0,75456.8255,55081.785,0,0,0,0,0,0,0,186297.109,0,0,64480.73,162124.049,0,83253.8235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41328.404,0,0,0,0,0,0,0,0,0,132706.7215,0,0,0,0,0,0,0,0,0,0,342416.8945,0,0,55670.781,0,0,0,0,0,0,0,0,0,510337.921,0,60059.4545,0,0,0,0,0,0,50619.474,53518.6255,74105.6205,0,1095089.46,0,0,79359.1055,158816.1725,0,64770.7665,0,34710.062,135800.571,404952.955,0,0,0,0,121136.436,0,80105.4305,0,85789.5755,104893.0735,0,109353.935,0,0,70411.875,0,0,247988.7155,0,59834.8015,105652.7475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77388.72,31383.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164488.777,0,0,120067.711,0,0,0,0,0,0,0,0,45892.537,89549.681,124354.286,0,50886.527,0,0,0,0,0,73893.757,0,53098.576,0,0,0,0,0,0,0,62334.313,0,120263.044,0,0,0,0,0,44675.238,0,34399.353,0
307,285.2425706,6.520647368,45,Ile Glu Ile,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=45&task=3022654074164039a5c62cf318fe3124&show=true,0,0,0,146076.1185,0,0,0,0,0,0,0,0,0,0,171508.5945,0,0,198433.0555,0,0,0,0,0,0,0,0,0,106955.3735,0,0,0,0,0,0,0,0,0,0,0,38996.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115943.5185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814857.487,0,0,0,0,0,0,0,0,97529.7165,0,0,0,0,0,0,0,0,0,264270.5445,0,79800.142,37305.779,0,0,0,0,101691.577,0,0,95004.8555,0,361611.9265,0,0,0,0,0,0,0,0,0,0,132681.7455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100089.622,0,0,0,0,0,0,0,0,0,0,0,0,169221.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219978.974,0,0,45413.0325
308,443.1236445,0.620298611,11,"(R)-4-((3R,4R,5S,8S,9S,10R,13R,14S,17R)-3,4-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid",https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=11&task=3022654074164039a5c62cf318fe3124&show=true,0,0,0,76223.3525,0,0,0,0,0,0,277595.63,53658.2485,60308.6875,0,40024.2705,42659.142,32610.759,56180.7015,0,0,0,0,169443.093,0,69446.601,163626.2565,0,98503.532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,518.3222108,6.555868878,-1,N/A,This Node is a Singleton,0,0,0,74602.334,0,33700.9935,582724.591,280379.0805,303890.1015,628435.283,0,0,148440.368,251334.752,88912.644,0,0,0,766105.2465,446017.8645,949914.1405,0,0,0,0,27699.9925,467575.771,0,0,0,0,0,68690.442,0,0,110670.767,0,507989.0185,229708.9105,720843.3445,1521493.617,0,0,0,0,208465.653,0,105244.74,0,289869.572,2014872.748,0,0,0,0,0,0,0,498376.916,1268117.176,338824.3335,425025.43,0,0,0,0,0,0,852716.113,0,362478.5545,1237057.303,2145532.406,0,0,0,37524.3445,0,28189.621,0,39290.3695,0,1561880.108,1311573.011,0,53813.282,78893.206,0,0,0,0,53543.9405,497748.01,1465834.408,2859016.789,175958.5485,0,0,0,655366.2635,72195.7425,0,1104938.308,1058705.591,284581.2075,2134387.536,0,0,629012.4025,27007.9055,1043149.74,638455.8105,335042.8685,104991.35,2145126.923,1281204.473,0,0,44213.018,0,574094.7745,56399.628,62900.0575,1496781.296,471782.3265,847928.491,0,2796464.336,0,0,774981.7245,0,928562.777,0,0,197237.1305,39431.9925,0,0,0,0,57285.0565,0,55702.244,0,0,0,1212083.333,0,0,0,0,0,0,53192.6165,525360.488,0,1562524.952,1415961.601,0,0,0,0,0,0,1175126.57,0,33575.7095,0,0,0,64670.017,3317251.278,1826793.164,238089.965,662111.151,0,0,0,0,0,0,0,63299.042,1338646.288,1898956.467,755311.3485,0,0,0,0,0,0,0,746194.4795,0,2060237.294,435742.906,0,0,0,0,0,1474231.759,1099914.876,0,0,0,0,16137.145,1919369.215,0,1608031.852,0,425821.228,74331.0745
310,316.2488708,6.482104386,-1,N/A,This Node is a Singleton,0,0,0,62847.445,105814.861,0,0,0,0,0,0,0,0,0,59804.0895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81222.1995,0,0,0,0,0,0,0,0,0,0,34819.893,59076.831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230021.5285,0,0,0,0,0,0,0,52631.8065,0,0,0,419813.289,0,0,0,0,0,0,0,0,0,0,140469.249,0,0,0,0,0,0,176759.348,0,0,0,0,0,0,0,0,0,0,0,0,0,227456.398,0,0,0,0,0,0,0,0,0,75353.953,0,0,273159.526,0,0,0,0,0,0,0,0,0,0,0,533388.557,0,0,0,0,0,0,147699.4115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128790.4255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432644.8315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130876.2725,0,0,0,0
311,263.237337,8.167506,-1,Spectral Match to Lys-Ile from NIST14,This Node is a Singleton,0,0,0,55054.8705,0,0,0,0,738241.6955,102382.013,0,293640.36,85483.8565,0,81365.416,177161.384,333510.727,243568.2875,0,0,0,0,99943.5215,0,225514.138,113320.425,146011.727,261035.488,0,0,0,0,0,0,0,0,197758.5185,80256.2585,0,0,656837.5045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72854.6385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77507.8475,0,0,0,0,0,0,0,0,42318.5115,0,0,0,0,0,0,0,0,0,0,41375.886,63851.8805,0,0,0,0,0,37844.197,0,0,0,0,89418.5525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49003.8275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,276.152928,0.892693287,22,N/A,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=22&task=3022654074164039a5c62cf318fe3124&show=true,0,0,0,79547.5595,0,0,0,0,61624.8125,91803.5635,132431.2925,56825.864,52123.738,0,65796.054,70060.6695,42952.476,147018.754,287873.51,61297.884,78565.3995,0,223158.9965,0,111411.4895,292492.6695,94966.9415,112535.4005,0,0,0,0,56763.253,0,0,0,44612.8895,57827.782,89371.802,134680.9095,990148.3605,0,0,0,0,0,0,66254.761,0,0,117831.124,0,0,0,0,0,0,0,55005.999,95222.0175,131844.3035,126716.968,0,0,0,0,0,0,0,0,0,57836.3715,25706.797,0,0,0,0,0,0,0,0,58821.176,0,58097.3985,0,0,0,108237.025,186828.553,0,167440.428,0,0,222394.213,0,0,0,0,0,0,92427.2345,0,0,133710.7855,46984.8555,0,0,0,0,0,0,0,82294.62,112769.849,17287.503,0,0,0,0,0,0,0,0,0,0,0,0,376354.497,0,0,0,0,183005.712,0,124474.496,0,0,0,0,0,0,0,0,88825.9145,29008.2565,120073.1445,0,134568.3085,0,0,0,0,0,0,155532.33,0,359196.005,458515.3075,275701.0345,0,0,0,0,0,0,249682.0755,0,0,0,0,378955.5905,0,50089.228,801966.587,108632.656,100351.112,0,0,0,0,0,0,1412505.076,0,0,390371.1685,298895.9975,0,0,0,0,0,0,0,0,0,108888.104,114612.243,0,0,0,0,0,136775.344,123430.767,0,0,283382.081,0,0,0,0,173000.9495,98281.359,0,416249.177
313,529.2238639,9.249665873,-1,N/A,This Node is a Singleton,0,0,0,105027.481,0,0,0,0,0,0,0,0,95500.6975,0,114530.221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74462.545,0,0,104944.52,0,0,0,68623.777,0,0,0,0,0,0,0,117064.37,0,0,0,0,0,0,0,0,0,0,0,0,133246.856,79034.8605,0,0,0,0,0,0,0,0,86286.8045,0,0,0,0,0,0,30485.589,0,0,0,0,0,0,0,0,0,44176.741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102298.113,0,0,0,0,89896.6905,0,0,0,0,61704.509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378706.3895,0,0,403130.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41357.597,0,0,0,0,0,0,0,0,0,0,0,0,105008.4995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369611.1535,74610.728,0,0,0
314,239.0914127,4.209113095,-1,N/A,This Node is a Singleton,0,0,0,27807.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113070.229,0,71156.5765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236938.372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153285.3925,0,0,0,0,0,113787.88,0,0,0,0,0,0,0,0,0,0,110611.4335,110887.1405,707667.512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44856.2825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50413.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76576.9275,0,0,0,0,377962.48,0,0,0,0,0,0,0,0,0,0,0,0,88627.298,0,0,0,0,0,0,0,0,0
